State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Yield_Index,is_outlier
Rajasthan,Rajasthan District D,2014,Whole Year,Groundnut,27479.98,32865.41,1.1959764890658582,0.990234176690968,0
Bihar,Bihar District B,2011,Autumn,Wheat,172.44,579.16,3.3586174901414982,1.4948388715860945,0
Jammu and Kashmir,Jammu And Kashmir District C,2008,Rabi,Small millets,339.14,129.31,0.38128796367281953,0.6056644115519855,0
Himachal Pradesh,Himachal Pradesh District A,1999,Rabi,Moong(Green Gram),19591.29,5640.95,0.2879315246724437,0.6116297371681404,0
Meghalaya,Meghalaya District C,1999,Kharif,Cotton(lint),11305.19,14380.28,1.2720069277915718,0.7997507136442931,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District E,2011,Winter,Cotton(lint),18196.21,26209.46,1.4403801670787488,0.9056122583705539,0
Uttar Pradesh,Uttar Pradesh District A,2014,Rabi,Cotton(lint),12226.93,19321.95,1.5802781237808674,0.9935704984283712,0
Manipur,Manipur District B,2009,Kharif,Sunflower,3407.63,3370.28,0.9890393029759686,1.0175069997104984,0
Jharkhand,Jharkhand District E,2007,Rabi,Arhar/Tur,4299.03,297.67,0.06924120092206848,0.08676541103850001,0
Puducherry,Puducherry District B,2009,Rabi,Arhar/Tur,245.94,228.87,0.930592827518907,1.1661159557303908,0
Uttar Pradesh,Uttar Pradesh District A,2009,Rabi,Urad,5610.58,4571.54,0.8148070252986322,1.6033477284900055,0
Haryana,Haryana District B,2004,Rabi,Bajra,13673.47,23510.32,1.7194113856979978,1.4228126414871336,0
Sikkim,Sikkim District C,2009,Rabi,Bajra,8434.7,8641.62,1.0245319928391052,0.8478000571269463,0
Jharkhand,Jharkhand District B,2009,Kharif,Cotton(lint),24998.95,29676.04,1.1870914578412293,0.7463616901975947,0
Punjab,Punjab District B,2011,Rabi,Peas & beans (Pulses),86274.19,158716.46,1.839674878431197,1.8759279345320523,0
Madhya Pradesh,Madhya Pradesh District E,2012,Kharif,Groundnut,10114.17,9157.06,0.9053693975877407,0.7496198530806784,0
Manipur,Manipur District D,2004,Rabi,Maize,2344.3,3740.38,1.5955210510600177,0.7712639563820188,0
Telangana,Telangana District B,2006,Kharif,Sesamum,9895.34,4314.34,0.4359971461314114,1.1503634919110908,0
Telangana,Telangana District B,1999,Summer,Sunflower,33142.75,32136.0,0.969623824214949,0.9975326817206824,0
Meghalaya,Meghalaya District A,2011,Kharif,Peas & beans (Pulses),27056.8,8175.56,0.3021628573962923,0.3081173481322445,0
Goa,Goa District C,2014,Kharif,Moong(Green Gram),5050.83,2457.51,0.48655567500787006,1.0335510151633338,0
Manipur,Manipur District C,2006,Kharif,Peas & beans (Pulses),16625.6,11008.75,0.6621565537484362,0.675205163028279,0
Arunachal Pradesh,Arunachal Pradesh District C,2013,Kharif,Sunflower,2915.61,3733.56,1.2805416362270674,1.3173996972225832,0
Jharkhand,Jharkhand District C,2004,Winter,Cotton(lint),31076.55,34981.26,1.1256481173103192,0.7077303318577473,0
Arunachal Pradesh,Arunachal Pradesh District C,2004,Kharif,Onion,14284.9,186092.37,13.0272084508817,1.1450666016435453,0
Telangana,Telangana District B,2002,Kharif,Moong(Green Gram),27930.1,13682.58,0.4898865381792403,1.0406264994069083,0
Madhya Pradesh,Madhya Pradesh District D,2003,Rabi,Arhar/Tur,37962.96,15878.14,0.4182534765466128,0.5241089745351628,0
Odisha,Odisha District C,2010,Whole Year,Sunflower,53808.25,39801.35,0.7396886165225592,0.7609792074523514,0
Manipur,Manipur District D,2009,Whole Year,Arhar/Tur,37565.23,18431.75,0.4906598468850051,0.6148406256410891,0
Haryana,Haryana District A,2009,Winter,Wheat,38325.31,72024.23,1.8792862993149957,0.8364245762731626,0
Meghalaya,Meghalaya District B,2005,Rabi,Dry chillies,850.77,945.22,1.1110170786464026,1.0295853310466985,0
Meghalaya,Meghalaya District B,2005,Rabi,Moong(Green Gram),26140.24,10950.45,0.4189116090747445,0.8898601764657346,0
Nagaland,Nagaland District D,2005,Kharif,Onion,3769.8,45204.69,11.991270093904186,1.0540096097784803,0
Punjab,Punjab District D,2000,Summer,Jowar,26403.21,48158.11,1.823949057709271,1.807214618124867,0
Jharkhand,Jharkhand District B,1997,Kharif,Peas & beans (Pulses),11409.73,9701.29,0.8502646425463181,0.867020153070597,0
Telangana,Telangana District E,1997,Kharif,Potato,6507.09,65614.71,10.083571919245008,0.734251887952521,0
Haryana,Haryana District E,1998,Whole Year,Cotton(lint),11363.34,12434.53,1.094267178488015,0.6880001498362245,0
Jharkhand,Jharkhand District B,2009,Kharif,Arhar/Tur,9348.24,5780.12,0.6183110403669568,0.7747989759372146,0
Puducherry,Puducherry District B,2009,Rabi,Cotton(lint),11534.68,22774.08,1.9744006769151812,1.2413677283378974,0
Rajasthan,Rajasthan District C,2009,Kharif,Arhar/Tur,7703.54,7117.04,0.9238661706176641,1.1576868536469622,0
Haryana,Haryana District E,2011,Winter,Dry chillies,33288.14,39278.23,1.1799466716974876,1.0934627450346812,0
Jammu and Kashmir,Jammu And Kashmir District E,2010,Kharif,Dry chillies,22104.79,22754.24,1.0293805098351987,0.9539322962370053,0
Telangana,Telangana District D,2013,Rabi,Small millets,5298.88,4519.03,0.8528273899390059,1.3546905449290603,0
Telangana,Telangana District E,2006,Rabi,Cotton(lint),30098.71,65402.97,2.172949272576798,1.36620146752919,0
Nagaland,Nagaland District C,2001,Winter,Maize,6074.62,8331.94,1.371598552666669,0.6630213531778422,0
West Bengal,West Bengal District C,2003,Rabi,Gram,130230.46,45752.36,0.3513184242764711,0.40595380787973484,0
Tamil Nadu,Tamil Nadu District A,1998,Whole Year,Potato,14852.36,239341.5,16.114711736047333,1.1734192616230503,0
Uttar Pradesh,Uttar Pradesh District E,2013,Kharif,Moong(Green Gram),4848.99,2584.99,0.5330986452848944,1.1324184966242319,0
Rajasthan,Rajasthan District C,2005,Winter,Maize,8450.22,16349.56,1.9348087978774517,0.935273331117941,0
Sikkim,Sikkim District E,1998,Kharif,Maize,11230.54,24229.22,2.1574403367959154,1.042891893347248,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District B,2003,Kharif,Moong(Green Gram),16759.39,10489.61,0.6258944985467849,1.3295372504856957,0
Haryana,Haryana District E,1999,Whole Year,Potato,28933.23,270826.54,9.360397715706126,0.6815927678986877,0
Meghalaya,Meghalaya District B,2002,Kharif,Gram,80176.77,62783.47,0.7830630991994314,0.9048413774051122,0
Andhra Pradesh,Andhra Pradesh District A,1997,Rabi,Peas & beans (Pulses),21138.88,19400.1,0.9177449325602869,0.9358302251934918,0
Arunachal Pradesh,Arunachal Pradesh District A,2013,Kharif,Arhar/Tur,385.1,244.01,0.633627629187224,0.7939920301737222,0
Bihar,Bihar District C,2000,Summer,Potato,5359.5,65345.11,12.192389215411886,0.8878088907148314,0
Himachal Pradesh,Himachal Pradesh District C,2002,Rabi,Moong(Green Gram),19319.34,5279.97,0.2732997089962701,0.5805485501168386,0
Chhattisgarh,Chhattisgarh District D,1997,Kharif,Sunflower,63184.55,37921.73,0.6001740931920857,0.6174490124207798,0
Kerala,Kerala District B,1999,Winter,Urad,16566.08,5699.71,0.34405906527072183,0.6770269568626072,0
Mizoram,Mizoram District A,2000,Kharif,Rapeseed &Mustard,13022.15,6426.02,0.493468436471704,0.6195935040887711,0
Nagaland,Nagaland District D,2013,Rabi,Rice,18381.78,51928.53,2.8250000816025436,1.3721771566517944,0
Jharkhand,Jharkhand District C,2008,Kharif,Wheat,9593.69,14473.08,1.5086040928985613,0.6714429513090046,0
Sikkim,Sikkim District B,2014,Rabi,Rapeseed &Mustard,23286.92,31105.85,1.3357648843213272,1.6771715962887939,0
Maharashtra,Maharashtra District E,2004,Rabi,Small millets,35710.05,19580.39,0.5483159502717022,0.8709833223344207,0
Mizoram,Mizoram District A,1998,Kharif,Sunflower,3076.52,2754.05,0.8951835190409945,0.9209497478097893,0
Andhra Pradesh,Andhra Pradesh District A,2005,Winter,Groundnut,5536.35,7956.64,1.4371634741300676,1.1899300718587555,0
West Bengal,West Bengal District C,2014,Rabi,Wheat,553.52,1303.46,2.3548561930914875,1.0480891571490336,0
Meghalaya,Meghalaya District B,2003,Kharif,Urad,73575.03,41547.76,0.5646991921036254,1.1111946004732232,0
Mizoram,Mizoram District D,2008,Kharif,Cotton(lint),5532.6,8693.2,1.5712684813650002,0.9879058532174527,0
Goa,Goa District B,1999,Rabi,Bajra,15946.72,30136.2,1.8898055524897912,1.5638137867416257,0
Karnataka,Karnataka District A,1997,Kharif,Arhar/Tur,21529.14,19279.3,0.8954979158480088,1.1221388958883391,0
Jammu and Kashmir,Jammu And Kashmir District C,2009,Rabi,Arhar/Tur,13335.33,8511.63,0.6382766680689567,0.7998176912560813,0
Himachal Pradesh,Himachal Pradesh District E,2008,Kharif,Sesamum,12007.48,3894.0,0.324297854337463,0.855648747807345,0
Odisha,Odisha District E,2002,Kharif,Jowar,10627.72,8395.63,0.7899747076513118,0.782726816619201,0
Tripura,Tripura District A,2008,Kharif,Sugarcane,3081.92,324474.12,105.28310923060948,1.7151465762387428,0
Assam,Assam District B,2000,Kharif,Onion,29698.34,274642.07,9.247724620298643,0.8128572321404756,0
Jharkhand,Jharkhand District D,2013,Winter,Wheat,25454.22,45126.43,1.7728467028257004,0.7890509033928269,0
Arunachal Pradesh,Arunachal Pradesh District C,2008,Rabi,Cotton(lint),13651.0,26910.24,1.9713017361365468,1.2394193269219105,0
Tripura,Tripura District D,2009,Kharif,Wheat,15960.79,25955.01,1.626173265859647,0.7237701277017695,0
Sikkim,Sikkim District B,2010,Rabi,Rice,36152.01,51201.56,1.4162852909146681,0.687927174286174,0
Odisha,Odisha District B,2011,Kharif,Bajra,39919.76,40960.31,1.026066038473177,0.8490694796391681,0
Meghalaya,Meghalaya District C,1998,Rabi,Bajra,4927.36,4356.95,0.8842361832705546,0.7317052975701626,0
Rajasthan,Rajasthan District E,2014,Rabi,Potato,3718.27,57288.42,15.407278115897984,1.1219063180594329,0
Puducherry,Puducherry District B,1997,Winter,Dry chillies,14899.25,21932.0,1.4720204037115963,1.364128998367316,0
Assam,Assam District B,2001,Rabi,Onion,8214.67,57094.98,6.950368061042014,0.6109240030845261,0
Maharashtra,Maharashtra District C,2002,Rabi,Peas & beans (Pulses),16721.21,17514.99,1.0474714449492593,1.0681131580600955,0
Karnataka,Karnataka District E,2011,Kharif,Small millets,14958.1,9107.8,0.6088874923954245,0.9671993871264385,0
Mizoram,Mizoram District A,1999,Whole Year,Sugarcane,6704.65,286391.63,42.71537365858024,0.6958678122128665,0
Manipur,Manipur District D,2005,Rabi,Moong(Green Gram),20095.59,7616.51,0.37901400257469425,0.805108905811976,0
Gujarat,Gujarat District B,2006,Rabi,Jowar,12716.26,19626.74,1.5434365135660957,1.5292757315094556,0
Haryana,Haryana District B,2003,Kharif,Sunflower,7307.61,5887.73,0.8056984431298331,0.828889006810658,0
Rajasthan,Rajasthan District C,2007,Kharif,Moong(Green Gram),9158.81,4079.35,0.44540174979063873,0.9461310478892139,0
West Bengal,West Bengal District C,1997,Summer,Peas & beans (Pulses),14910.18,14779.28,0.9912207632637567,1.0107539875091067,0
Manipur,Manipur District D,2001,Winter,Rapeseed &Mustard,131.13,95.25,0.7263784031114162,0.9120326789209245,0
Telangana,Telangana District E,2000,Rabi,Maize,22954.86,46119.57,2.0091418549274533,0.9712054221625975,0
Manipur,Manipur District B,2014,Rabi,Peas & beans (Pulses),29195.51,13034.5,0.4464556365002701,0.4552535939145658,0
Uttarakhand,Uttarakhand District D,2009,Rabi,Jowar,45559.72,37313.71,0.819006569838445,0.8114923161347782,0
West Bengal,West Bengal District A,2000,Kharif,Rapeseed &Mustard,51615.33,49390.77,0.9569011764528096,1.2014745202838535,0
Bihar,Bihar District E,2009,Winter,Bajra,12654.07,19762.17,1.5617244096168268,1.292326694475046,0
Jharkhand,Jharkhand District E,2010,Rabi,Small millets,2510.94,1297.57,0.5167666292304873,0.8208681789681622,0
Kerala,Kerala District C,2010,Rabi,Sugarcane,8364.29,491637.01,58.778092342565834,0.9575424260920913,0
Gujarat,Gujarat District D,2007,Kharif,Small millets,31757.9,30174.74,0.9501490967601762,1.5092831361173273,0
Himachal Pradesh,Himachal Pradesh District D,2003,Kharif,Sugarcane,13741.2,115975.79,8.440004511978575,0.13749446561700668,0
Tamil Nadu,Tamil Nadu District E,1998,Rabi,Arhar/Tur,13943.21,11892.34,0.8529126363297979,1.0687757359144723,0
Goa,Goa District C,2006,Whole Year,Bajra,26678.61,37071.97,1.389576518416814,1.1498743425585216,0
Tamil Nadu,Tamil Nadu District B,1998,Kharif,Jowar,11117.22,14961.74,1.3458166699948368,1.3334690182550468,0
Karnataka,Karnataka District C,1997,Kharif,Onion,36793.2,556667.53,15.129630746985859,1.3298654833760835,0
Jammu and Kashmir,Jammu And Kashmir District E,2004,Kharif,Onion,4060.99,40809.5,10.049150576583543,0.8833010344095618,0
Madhya Pradesh,Madhya Pradesh District B,2004,Kharif,Gram,93736.0,58101.41,0.6198409362464795,0.7162356738540414,0
Jammu and Kashmir,Jammu And Kashmir District E,2001,Kharif,Sunflower,20167.94,9547.18,0.47338399459736596,0.4870094915383157,0
Telangana,Telangana District E,2004,Rabi,Rapeseed &Mustard,30256.82,20153.86,0.6660931320608048,0.8363391601981085,0
Sikkim,Sikkim District A,1999,Kharif,Rapeseed &Mustard,20594.79,9501.79,0.4613686276966165,0.5792893396689737,0
Assam,Assam District B,1998,Rabi,Onion,51224.23,418955.91,8.178862034626972,0.71890626381033,0
Tamil Nadu,Tamil Nadu District E,1997,Rabi,Arhar/Tur,24763.18,29282.73,1.1825108891507472,1.4817917943125363,0
Meghalaya,Meghalaya District D,2000,Kharif,Sunflower,14290.86,13045.23,0.9128372960059786,0.9391116566228669,0
Assam,Assam District C,2013,Kharif,Jowar,1186.98,1359.46,1.1453099462501475,1.134801911489017,0
Mizoram,Mizoram District B,2004,Rabi,Peas & beans (Pulses),4968.64,2650.01,0.5333471533457848,0.5438574149676453,0
Bihar,Bihar District E,2002,Kharif,Peas & beans (Pulses),17193.25,20066.45,1.1671120934087507,1.1901114726438553,0
Andhra Pradesh,Andhra Pradesh District A,2005,Rabi,Bajra,23039.0,29413.34,1.2766760710100264,1.0564492407265245,0
Chhattisgarh,Chhattisgarh District C,2009,Kharif,Jowar,6137.27,4254.09,0.6931567292949471,0.6867971276603063,0
Sikkim,Sikkim District C,2004,Whole Year,Small millets,7894.51,5881.53,0.7450152067702744,1.1834341489808884,0
Jammu and Kashmir,Jammu And Kashmir District D,2013,Rabi,Onion,16545.38,197971.71,11.96537704180865,1.0517336602317293,0
Nagaland,Nagaland District A,1998,Winter,Urad,3306.57,2097.99,0.6344913308957619,1.2485290412971946,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District C,2005,Rabi,Potato,8352.22,71018.1,8.502901025116676,0.6191527348408897,0
Haryana,Haryana District E,2013,Rabi,Arhar/Tur,117800.5,63496.67,0.5390186798867577,0.6754385639619702,0
Tamil Nadu,Tamil Nadu District B,1997,Rabi,Urad,37811.68,17880.6,0.47288562687508195,0.9305271949611008,0
Haryana,Haryana District E,2005,Kharif,Potato,10529.69,181579.38,17.24451337123885,1.2556876274655115,0
Tripura,Tripura District C,2010,Kharif,Rapeseed &Mustard,65435.28,27680.1,0.4230149240593148,0.5311328541167702,0
Tripura,Tripura District B,2001,Kharif,Sugarcane,15851.61,847767.8,53.481494939630736,0.8712565919469312,0
West Bengal,West Bengal District C,2009,Kharif,Bajra,14496.96,19748.58,1.3622566386332033,1.1272671464893562,0
Tamil Nadu,Tamil Nadu District B,1997,Kharif,Small millets,49746.97,30494.67,0.6129955251545973,0.9737248730603604,0
Kerala,Kerala District D,2011,Whole Year,Wheat,49393.72,137893.14,2.7917140073677387,1.242523933974056,0
West Bengal,West Bengal District A,2007,Kharif,Rice,39064.89,35390.64,0.9059449546638938,0.44004139329743136,0
Tripura,Tripura District B,2004,Kharif,Sunflower,719.2,559.72,0.7782536151279199,0.8006542293718125,0
Puducherry,Puducherry District B,1998,Rabi,Dry chillies,6611.24,8665.05,1.31065427968127,1.2145901682064857,0
Karnataka,Karnataka District C,1999,Rabi,Arhar/Tur,3254.53,1754.67,0.5391469736029473,0.6755993274506246,0
Punjab,Punjab District B,2000,Kharif,Onion,7311.78,119842.51,16.390333133655552,1.4406788017497576,0
Uttarakhand,Uttarakhand District C,2009,Kharif,Gram,33515.54,33243.23,0.991875112261357,1.146126849432657,0
Arunachal Pradesh,Arunachal Pradesh District E,2005,Rabi,Arhar/Tur,908.41,769.98,0.8476128620336633,1.0621346452185882,0
Goa,Goa District A,2000,Kharif,Rice,11506.74,23404.65,2.033994858665443,0.9879650269690113,0
Arunachal Pradesh,Arunachal Pradesh District E,2007,Rabi,Dry chillies,32047.71,36335.96,1.1338083126688303,1.0507060866830862,0
Punjab,Punjab District A,2005,Kharif,Maize,7772.84,18457.6,2.3746275492612736,1.147878705429938,0
Assam,Assam District D,2007,Rabi,Sunflower,6747.24,4494.42,0.6661123659451865,0.6852851983774164,0
Kerala,Kerala District E,2000,Kharif,Peas & beans (Pulses),22508.52,22803.16,1.0130901543060138,1.0330543417990778,0
Andhra Pradesh,Andhra Pradesh District B,2001,Winter,Arhar/Tur,37390.07,23530.02,0.6293120071719577,0.7885841702138289,0
Goa,Goa District D,2012,Whole Year,Sesamum,16742.88,8246.56,0.4925413071108435,1.2995533181488,0
Nagaland,Nagaland District A,2001,Rabi,Wheat,126173.08,409042.37,3.2419147570939852,1.4428973265033862,0
Karnataka,Karnataka District C,2002,Rabi,Sesamum,3754.78,1769.88,0.4713671639883029,1.2436860689321516,0
Odisha,Odisha District C,2006,Kharif,Dry chillies,18566.78,14895.97,0.8022915120446302,0.743487735607818,0
Puducherry,Puducherry District D,2014,Winter,Sesamum,46907.83,39339.28,0.8386506048137379,2.2127508099699784,1
Kerala,Kerala District D,1998,Rabi,Rice,11144.52,13220.04,1.186236823120242,0.5761865571846027,0
Andhra Pradesh,Andhra Pradesh District D,2009,Kharif,Rice,40487.47,134910.16,3.3321459700988973,1.6185113099909383,0
Chhattisgarh,Chhattisgarh District D,2005,Kharif,Arhar/Tur,16179.77,6394.74,0.39523058733220556,0.49525923739339667,0
West Bengal,West Bengal District C,2004,Kharif,Groundnut,6036.25,7546.77,1.25024145785877,1.0351640120071963,0
Arunachal Pradesh,Arunachal Pradesh District E,2009,Kharif,Rapeseed &Mustard,27266.03,22297.76,0.8177853541568024,1.0268022343989256,0
Meghalaya,Meghalaya District D,2014,Kharif,Sunflower,11082.35,15203.71,1.371885024385622,1.411372238605866,0
Chhattisgarh,Chhattisgarh District C,2004,Kharif,Gram,29370.01,20110.6,0.6847324873229529,0.7912188527549748,0
Jammu and Kashmir,Jammu And Kashmir District E,2012,Kharif,Sugarcane,25646.28,742419.09,28.94841240133072,0.47159293433228444,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District C,1998,Summer,Wheat,2393.6,3860.86,1.6129929812834225,0.7179039039412671,0
Bihar,Bihar District A,2012,Kharif,Sesamum,1195.86,485.6,0.4060675998862744,1.071395412336797,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District B,2013,Kharif,Potato,934.12,19474.53,20.84799597482122,1.5180811449684368,0
Kerala,Kerala District E,1998,Rabi,Urad,7840.54,3340.92,0.4261084057985802,0.8384806749515368,0
Uttarakhand,Uttarakhand District D,2004,Kharif,Urad,5601.13,532.32,0.09503796555337941,0.18701226359023398,0
Madhya Pradesh,Madhya Pradesh District E,2009,Kharif,Rapeseed &Mustard,43170.71,17131.1,0.3968222899275921,0.4982456727622242,0
Haryana,Haryana District D,1997,Kharif,Rice,23344.22,41935.48,1.7963967097637017,0.8725573303431141,0
Meghalaya,Meghalaya District C,1999,Rabi,Wheat,127289.55,261325.47,2.053000187368091,0.9137403983810212,0
Goa,Goa District D,2005,Kharif,Rapeseed &Mustard,786.04,694.37,0.8833774362627856,1.1091589263144273,0
Puducherry,Puducherry District E,2002,Kharif,Wheat,20634.78,60696.67,2.9414740549693286,1.3091784849083479,0
Uttar Pradesh,Uttar Pradesh District E,2006,Kharif,Sugarcane,3824.83,265014.43,69.28789776277638,1.1287556141821782,0
Goa,Goa District A,2012,Rabi,Sugarcane,17686.11,1366268.93,77.2509573897256,1.2584802637993469,0
Madhya Pradesh,Madhya Pradesh District E,2009,Kharif,Maize,50591.52,108891.01,2.152356956264607,1.0404346219889244,0
Karnataka,Karnataka District E,1997,Kharif,Urad,19933.72,10201.23,0.5117574642364796,1.0070177874578792,0
Goa,Goa District E,2013,Kharif,Jowar,20544.63,18815.17,0.9158193649630096,0.9074168694171918,0
Tripura,Tripura District C,1997,Kharif,Small millets,77157.43,35212.55,0.4563727692848246,0.7249343569481981,0
Gujarat,Gujarat District A,2012,Rabi,Moong(Green Gram),43990.18,35038.81,0.7965143584318136,1.6919712707822319,0
